order_id,customer,category,order_value,is_cod,past_orders,hist_return_rate,days_since_signup,prior_disputes,device_ip_mismatch,night_order,coupon_used,delivery_pincode_risk,returned
ORD-14997,Netra Bahri,Home & Kitchen,11208.25,1,21,0.198,152,0,0,0,1,0.079,0
ORD-14998,Hredhaan Khurana,Fashion,6693.57,1,9,0.288,217,0,0,0,1,0.166,1
ORD-14999,Zayyan Konda,Mobiles,2954.55,1,17,0.32,23,1,0,0,0,0.297,0
ORD-15000,Watika Wadhwa,Fashion,4457.05,0,27,0.412,535,0,0,0,0,0.248,1
ORD-15001,Manthan Bahri,Beauty,2548.69,0,7,0.284,7,0,1,0,0,0.805,0
ORD-15002,Oni Om,Fitness,3574.07,0,28,0.157,528,0,0,0,0,0.555,0
ORD-15003,Vasana Hari,Mobiles,5813.6,0,11,0.232,226,0,0,0,0,0.292,0
ORD-15004,Ikbal Mohan,Home & Kitchen,4593.68,1,46,0.109,61,1,0,0,0,0.094,0
ORD-15005,Zayan Magar,Home & Kitchen,10347.63,1,13,0.119,34,0,1,0,0,0.133,0
ORD-15006,Neelima Parikh,Electronics,2498.23,0,9,0.0,156,0,0,1,1,0.43,0
ORD-15007,Lajita Sodhi,Electronics,3419.08,0,9,0.188,50,0,0,1,0,0.39,0
ORD-15008,Yash Nair,Fitness,7632.99,0,18,0.466,473,2,0,0,0,0.312,1
ORD-15009,Gayathri Parikh,Mobiles,5174.31,1,14,0.288,217,0,0,1,0,0.319,0
ORD-15010,Wridesh Walia,Electronics,6846.49,1,22,0.463,25,0,1,0,0,0.257,1
ORD-15011,Waida Kari,Fashion,4725.58,1,7,0.261,827,0,0,0,1,0.131,1
ORD-15012,Amol Bose,Electronics,5665.12,0,5,0.196,18,0,0,1,1,0.457,1
ORD-15013,Laksh Kashyap,Mobiles,1329.67,1,9,0.529,361,0,0,0,0,0.427,1
ORD-15014,Caleb Jayaraman,Fashion,3705.56,0,5,0.051,124,0,0,0,1,0.098,0
ORD-15015,Nitara Warrior,Mobiles,3505.34,0,8,0.25,49,1,0,0,0,0.325,1
ORD-15016,Harshil Sastry,Mobiles,5729.6,0,18,0.102,276,0,0,0,0,0.382,0
ORD-15017,Timothy Kala,Fashion,9285.24,0,23,0.495,175,0,1,1,0,0.292,1
ORD-15018,Kamala Chatterjee,Electronics,9528.58,0,16,0.134,30,0,0,0,0,0.203,0
ORD-15019,Aahana Apte,Fitness,2769.83,0,15,0.253,906,0,0,0,0,0.22,1
ORD-15020,Jai Mand,Fashion,5268.02,0,20,0.304,251,0,0,0,0,0.129,0
ORD-15021,Shaurya Chander,Fashion,1991.76,1,7,0.135,103,0,0,0,0,0.425,0
ORD-15022,Warjas Dani,Mobiles,3495.75,1,11,0.184,304,0,0,0,0,0.458,0
ORD-15023,Zashil Yadav,Mobiles,1686.22,1,2,0.245,315,0,0,0,0,0.093,1
ORD-15024,Chaitanya Soni,Fashion,3727.63,0,7,0.296,93,0,0,0,0,0.201,1
ORD-15025,Oliver Ahuja,Fitness,2943.43,1,24,0.52,185,2,0,0,1,0.356,1
ORD-15026,Tarak Sabharwal,Fashion,3943.2,1,1,0.468,5,0,0,0,1,0.376,0
ORD-15027,Harish Chakrabarti,Electronics,9824.56,0,11,0.245,127,0,0,0,0,0.134,0
ORD-15028,Arunima Acharya,Electronics,2650.68,1,10,0.367,47,0,0,0,0,0.249,0
ORD-15029,Ikshita Parikh,Fitness,5688.78,1,17,0.115,9,0,0,1,0,0.462,1
ORD-15030,Nitesh Bala,Home & Kitchen,1247.87,0,4,0.198,540,0,0,0,0,0.207,0
ORD-15031,Ansh Maharaj,Fashion,6919.92,0,15,0.289,382,0,0,1,0,0.257,1
ORD-15032,Orinder Dugar,Mobiles,8048.52,0,12,0.318,580,0,0,0,0,0.431,1
ORD-15033,Chakradev Gola,Home & Kitchen,1765.09,1,7,0.173,35,0,0,1,0,0.171,1
ORD-15034,Shaurya Hora,Home & Kitchen,3078.36,0,11,0.491,335,2,0,0,0,0.476,1
ORD-15035,Chakrika Sharma,Mobiles,8534.78,1,31,0.235,224,0,0,0,0,0.069,0
ORD-15036,Shivani Kara,Home & Kitchen,11355.84,1,18,0.493,38,0,0,0,1,0.559,1
ORD-15037,Azad Dalal,Fashion,1426.04,0,9,0.344,70,0,0,0,1,0.322,0
ORD-15038,Jeevika Mistry,Beauty,8045.38,0,10,0.026,511,0,0,0,0,0.116,0
ORD-15039,Mitesh Bhatnagar,Beauty,7915.91,0,14,0.39,107,0,0,0,0,0.231,1
ORD-15040,Urvi Radhakrishnan,Fitness,2015.25,0,3,0.13,96,0,0,0,0,0.21,0
ORD-15041,Onveer Prasad,Mobiles,3627.08,0,13,0.251,283,0,0,0,0,0.553,0
ORD-15042,Parth Salvi,Fashion,3693.24,0,13,0.268,87,0,0,0,1,0.31,0
ORD-15043,Frado Dugar,Home & Kitchen,7270.66,1,16,0.191,139,0,0,0,1,0.547,1
ORD-15044,Elijah Dube,Mobiles,1775.5,1,4,0.127,67,0,0,0,0,0.176,0
ORD-15045,Ikbal Saran,Electronics,6670.53,1,3,0.148,327,0,0,0,0,0.282,0
ORD-15046,Ojas Lata,Electronics,12341.41,0,4,0.183,294,0,0,0,0,0.111,0
ORD-15047,Sneha Dugar,Electronics,6316.78,1,7,0.504,1054,0,0,0,0,0.531,1
ORD-15048,Saumya Sandal,Fashion,2600.3,1,12,0.283,187,1,0,0,0,0.203,1
ORD-15049,Sai Mallick,Mobiles,4757.67,0,12,0.36,274,1,1,0,0,0.302,1
ORD-15050,Abha Kala,Electronics,3409.34,0,5,0.275,66,0,0,0,0,0.124,0
ORD-15051,Rohan Ravi,Fitness,5477.45,1,9,0.363,57,0,0,0,1,0.192,1
ORD-15052,Keya Wason,Beauty,1861.74,0,4,0.107,82,0,0,1,1,0.333,0
ORD-15053,Gavin D’Alia,Home & Kitchen,6098.46,0,17,0.317,56,0,0,0,0,0.7,0
ORD-15054,Chatura Karpe,Fashion,1554.76,0,10,0.484,1,1,1,0,0,0.218,1
ORD-15055,Varenya Rana,Electronics,9870.96,1,6,0.32,182,0,0,0,0,0.175,0
ORD-15056,Chatresh Vasa,Fashion,3969.39,0,7,0.472,61,0,0,1,0,0.434,1
ORD-15057,Vincent Date,Mobiles,3823.42,1,12,0.352,146,0,1,0,1,0.376,1
ORD-15058,Chandresh Trivedi,Fashion,4896.23,1,5,0.434,40,0,0,1,0,0.169,1
ORD-15059,Wyatt Yohannan,Fitness,4463.48,0,12,0.259,93,0,0,0,0,0.427,0
ORD-15060,Harinakshi Vohra,Electronics,7059.96,0,20,0.074,113,0,0,0,0,0.503,0
ORD-15061,Aashi Lal,Fitness,3516.34,0,24,0.253,136,0,0,0,1,0.458,0
ORD-15062,Laban Gokhale,Fitness,2443.8,0,8,0.223,24,0,0,0,0,0.56,1
ORD-15063,Prisha Swaminathan,Home & Kitchen,6771.96,1,6,0.153,148,0,0,0,0,0.414,0
ORD-15064,Logan Kannan,Fitness,1843.12,1,14,0.162,0,0,0,0,0,0.292,1
ORD-15065,Zarna Divan,Beauty,4015.07,1,5,0.512,881,1,0,0,0,0.553,1
ORD-15066,Ekbal Sami,Beauty,7397.15,0,11,0.423,192,1,0,0,0,0.665,1
ORD-15067,Ekanta Sharma,Beauty,3942.63,0,25,0.15,192,0,0,0,1,0.455,0
ORD-15068,Anya Nazareth,Mobiles,5049.08,1,6,0.338,61,1,0,1,1,0.228,1
ORD-15069,Bachittar Apte,Electronics,9644.28,1,6,0.213,55,0,0,0,1,0.295,1
ORD-15070,Arjun Balasubramanian,Mobiles,4839.83,0,20,0.381,999,0,0,1,0,0.11,0
ORD-15071,Ekantika Gala,Electronics,4559.71,0,15,0.132,152,0,0,0,0,0.248,0
ORD-15072,Fitan Gupta,Beauty,6035.66,0,18,0.164,28,0,0,0,1,0.251,0
ORD-15073,Guneet Sarna,Mobiles,6401.37,0,13,0.481,1,1,0,1,0,0.173,1
ORD-15074,Dakshesh Bal,Fitness,2921.85,0,13,0.283,35,1,0,0,0,0.187,1
ORD-15075,Ira Munshi,Electronics,17086.39,0,6,0.237,40,0,0,0,0,0.148,1
ORD-15076,Ishwar Thaman,Electronics,6454.43,1,9,0.385,366,0,0,0,0,0.338,1
ORD-15077,Brinda Lal,Fitness,5294.27,1,13,0.159,478,1,0,0,0,0.266,0
ORD-15078,Frederick Divan,Home & Kitchen,5563.78,0,30,0.154,208,0,0,0,0,0.496,0
ORD-15079,Bhavna Swaminathan,Fashion,12673.65,1,7,0.184,39,0,0,0,1,0.219,1
ORD-15080,Matthew Gill,Fashion,7141.32,0,21,0.36,4,0,0,0,0,0.599,1
ORD-15081,Yachana Basak,Beauty,852.7,0,6,0.141,679,0,0,1,0,0.18,0
ORD-15082,Ladli Singh,Fashion,2177.75,0,13,0.14,28,0,0,0,0,0.182,0
ORD-15083,Yashica Saran,Electronics,1765.53,0,13,0.457,72,0,0,0,0,0.63,0
ORD-15084,Atharv Basu,Fitness,632.42,0,13,0.448,51,1,0,0,0,0.241,1
ORD-15085,Aarnav Lal,Mobiles,3962.0,0,4,0.478,276,0,0,0,0,0.147,1
ORD-15086,Krishna Pai,Fitness,6102.28,1,12,0.358,40,1,0,0,0,0.434,1
ORD-15087,Gaurang Pathak,Mobiles,3032.21,0,6,0.325,217,0,0,0,0,0.39,1
ORD-15088,Mason Ravel,Fashion,14539.87,1,19,0.428,80,0,0,0,1,0.496,1
ORD-15089,Jason Keer,Fashion,3817.21,0,12,0.07,186,0,0,0,0,0.261,0
ORD-15090,Manthan Luthra,Fashion,6814.89,0,13,0.147,54,0,0,0,1,0.152,0
ORD-15091,Ekanta Pingle,Fashion,14953.02,0,8,0.391,52,0,0,0,0,0.312,1
ORD-15092,Jasmit Mukherjee,Beauty,4568.78,0,3,0.212,78,0,0,0,0,0.209,1
ORD-15093,Keya Barman,Home & Kitchen,2831.31,1,11,0.17,36,0,1,0,0,0.323,1
ORD-15094,Upma Bera,Mobiles,3945.07,1,7,0.581,3,1,0,0,0,0.503,1
ORD-15095,Sarthak Khosla,Electronics,5769.81,0,4,0.224,104,0,0,0,1,0.314,0
ORD-15096,Triveni Pant,Fashion,1755.06,0,11,0.354,12,1,0,0,1,0.222,0
ORD-15097,Qasim Dass,Beauty,2560.85,1,2,0.287,216,0,0,0,0,0.175,0
ORD-15098,Darsh Loyal,Electronics,7343.36,1,2,0.544,77,1,0,0,0,0.27,1
ORD-15099,Jason Ramanathan,Mobiles,3811.02,1,13,0.532,56,1,1,0,1,0.336,1
ORD-15100,Jeet Wadhwa,Electronics,3082.24,0,44,0.099,831,0,0,0,1,0.057,0
ORD-15101,Advika Kuruvilla,Fashion,5726.76,1,25,0.131,213,0,0,0,0,0.345,0
ORD-15102,Urvi Tara,Fashion,3825.97,1,21,0.557,13,1,1,0,0,0.38,1
ORD-15103,Zaitra Hari,Fitness,2151.65,0,7,0.271,118,0,0,0,1,0.137,0
ORD-15104,Raghav Wadhwa,Beauty,2521.75,0,4,0.188,1227,0,0,0,0,0.383,1
ORD-15105,Mugdha Loyal,Electronics,1701.23,1,4,0.315,594,0,0,1,0,0.208,1
ORD-15106,Mohammed Bhatti,Mobiles,2892.99,1,11,0.145,209,0,0,0,1,0.194,0
ORD-15107,Mugdha Merchant,Fitness,2332.96,0,8,0.202,105,0,0,0,1,0.242,0
ORD-15108,Damyanti Reddy,Fashion,4918.06,1,6,0.178,122,0,0,0,0,0.393,0
ORD-15109,Nathan Bail,Home & Kitchen,3767.4,0,13,0.15,630,0,0,0,1,0.18,0
ORD-15110,Oni De,Fashion,1378.14,0,13,0.214,93,1,0,0,1,0.199,0
ORD-15111,Raagini Kala,Electronics,11301.67,0,19,0.194,170,0,0,0,0,0.248,1
ORD-15112,Dayita Krishnamurthy,Electronics,5465.17,0,7,0.47,471,2,0,0,1,0.469,1
ORD-15113,Turvi Baria,Electronics,2235.65,0,17,0.165,36,0,0,1,1,0.203,1
ORD-15114,Bishakha Ramakrishnan,Electronics,1859.66,0,9,0.252,144,1,0,0,0,0.268,1
ORD-15115,Isha Prakash,Home & Kitchen,5036.35,0,7,0.539,168,0,0,0,1,0.22,1
ORD-15116,Brijesh Grover,Fitness,13551.71,1,10,0.418,324,0,0,0,0,0.534,1
ORD-15117,Veer Pillay,Electronics,9389.58,1,14,0.167,106,0,0,0,0,0.264,1
ORD-15118,Rachit Memon,Electronics,2421.6,1,7,0.315,55,0,1,1,0,0.337,1
ORD-15119,Arin Chad,Fitness,7879.58,0,12,0.11,5,0,0,0,0,0.157,0
ORD-15120,Krishna Morar,Electronics,2239.68,1,12,0.309,10,0,0,0,1,0.461,0
ORD-15121,Ati Mannan,Fashion,2857.08,1,9,0.362,120,2,0,0,0,0.551,1
ORD-15122,Upkaar Chopra,Fitness,1670.99,0,17,0.217,448,0,0,0,0,0.14,0
ORD-15123,Wyatt Tella,Beauty,2942.53,1,10,0.307,246,0,0,0,0,0.393,1
ORD-15124,Anya Narula,Mobiles,3343.31,1,14,0.43,71,0,0,0,0,0.351,0
ORD-15125,Udyati Bhatia,Mobiles,10535.16,0,13,0.192,358,0,0,0,0,0.277,0
ORD-15126,Baljiwan Mann,Mobiles,6309.02,0,24,0.178,267,1,1,0,0,0.046,1
ORD-15127,Bishakha Khare,Home & Kitchen,2387.41,1,9,0.067,269,1,1,0,0,0.116,1
ORD-15128,Tarak Joshi,Home & Kitchen,2222.35,1,15,0.406,313,0,0,0,0,0.671,0
ORD-15129,Rishi Vora,Mobiles,7668.88,0,9,0.329,333,0,0,0,0,0.424,1
ORD-15130,Divya Das,Mobiles,2428.87,0,18,0.223,15,0,0,0,0,0.124,0
ORD-15131,Tristan Dhaliwal,Fashion,13953.33,1,4,0.125,649,0,0,0,0,0.24,1
ORD-15132,Gautam Chandra,Fashion,4937.02,0,11,0.12,147,0,0,0,0,0.386,1
ORD-15133,Unnati Dasgupta,Electronics,1655.65,1,16,0.436,47,0,0,0,0,0.269,1
ORD-15134,Rushil Khosla,Mobiles,9955.22,1,12,0.241,292,0,1,1,1,0.304,0
ORD-15135,Rudra Tailor,Electronics,8513.59,1,10,0.368,214,0,0,0,0,0.594,1
ORD-15136,Krish Ravel,Mobiles,4776.44,1,11,0.154,3,0,0,0,1,0.201,1
ORD-15137,Upkaar Baral,Mobiles,4043.76,0,13,0.011,173,0,0,0,0,0.206,0
ORD-15138,Bakhshi Bose,Fitness,3745.22,0,12,0.135,158,0,0,0,0,0.409,0
ORD-15139,Yashasvi Taneja,Fitness,5329.5,0,10,0.283,545,0,0,0,0,0.282,0
ORD-15140,Lopa Chandran,Fitness,10465.0,1,28,0.355,21,0,0,0,0,0.232,0
ORD-15141,Xiti Ray,Electronics,5095.85,0,18,0.31,5,0,0,0,0,0.119,0
ORD-15142,Advaith Goyal,Mobiles,15056.51,1,16,0.22,259,0,0,0,0,0.306,0
ORD-15143,Avi Balan,Fashion,3255.81,0,7,0.311,56,0,0,0,0,0.563,0
ORD-15144,Gaurika Sachdeva,Electronics,5522.2,1,5,0.269,7,0,0,0,0,0.359,0
ORD-15145,Joshua Viswanathan,Home & Kitchen,6833.09,0,11,0.168,27,0,0,0,0,0.542,0
ORD-15146,Yash Purohit,Fashion,4438.49,0,4,0.583,160,2,0,0,1,0.548,1
ORD-15147,Urmi Tank,Mobiles,2922.91,0,2,0.134,263,1,0,0,1,0.335,1
ORD-15148,Bhanumati Dar,Fashion,2554.66,1,9,0.364,30,1,0,0,0,0.483,0
ORD-15149,Aarush Kala,Home & Kitchen,3289.04,1,25,0.341,69,1,0,0,0,0.417,0
ORD-15150,Jhalak Pal,Fashion,7656.98,1,17,0.181,87,0,0,0,0,0.448,0
ORD-15151,Dalbir Bose,Home & Kitchen,3281.55,1,3,0.257,209,1,0,0,0,0.573,1
ORD-15152,Ekavir Dasgupta,Fitness,9121.15,0,23,0.186,10,0,0,0,0,0.397,0
ORD-15153,Ikbal Zacharia,Electronics,2946.2,1,31,0.27,132,0,0,0,0,0.121,0
ORD-15154,Upkaar Kashyap,Fashion,7497.19,0,16,0.284,55,0,0,1,1,0.442,1
ORD-15155,Vansha Oza,Fashion,2629.92,0,19,0.094,15,1,0,0,0,0.051,0
ORD-15156,Liam Reddy,Fashion,3274.89,0,10,0.472,359,0,0,0,1,0.652,1
ORD-15157,Onkar Dugar,Electronics,15580.65,0,16,0.296,133,0,0,0,0,0.257,1
ORD-15158,Yashasvi Divan,Fashion,3298.31,1,6,0.613,877,1,0,0,0,0.234,1
ORD-15159,Wriddhish Seth,Fashion,4310.59,0,21,0.151,94,0,1,0,0,0.442,0
ORD-15160,Gautami Nazareth,Mobiles,3636.35,0,17,0.329,386,0,0,0,1,0.139,1
ORD-15161,Faraj Chanda,Fashion,8088.67,1,9,0.244,13,0,0,0,1,0.34,0
ORD-15162,Balhaar Menon,Mobiles,4559.15,0,13,0.077,9,0,0,0,0,0.209,0
ORD-15163,Zinal Wason,Beauty,2487.33,1,5,0.115,218,0,0,0,0,0.155,0
ORD-15164,Brijesh Peri,Beauty,9149.59,0,9,0.114,296,0,0,0,0,0.172,0
ORD-15165,Geetika Khanna,Fashion,4891.46,0,14,0.33,102,1,0,0,0,0.265,1
ORD-15166,Megha Sangha,Fitness,10408.63,0,2,0.167,36,0,0,0,1,0.47,0
ORD-15167,Chakradhar Venkataraman,Beauty,7626.77,1,13,0.233,107,0,0,0,1,0.248,1
ORD-15168,Jackson Dave,Fitness,1693.84,1,7,0.485,112,0,0,0,0,0.522,1
ORD-15169,Andrew Basak,Home & Kitchen,4500.09,0,11,0.346,380,1,0,0,0,0.274,0
ORD-15170,Christopher Venkatesh,Beauty,2398.45,0,10,0.409,194,0,0,0,0,0.657,1
ORD-15171,Jalsa Ramakrishnan,Fitness,9285.15,0,1,0.271,283,2,0,0,0,0.371,1
ORD-15172,Gaurang Bala,Electronics,4185.56,1,10,0.207,179,0,0,0,0,0.248,0
ORD-15173,Mitesh Shah,Electronics,6087.78,1,7,0.31,305,1,0,1,0,0.117,1
ORD-15174,Ekani Kala,Home & Kitchen,7958.61,1,10,0.361,4,0,0,0,1,0.425,1
ORD-15175,Parth Kamdar,Fashion,5653.39,0,12,0.171,575,0,0,1,0,0.221,1
ORD-15176,Harini Parekh,Home & Kitchen,8991.07,0,7,0.146,288,0,0,0,0,0.303,0
ORD-15177,Qushi Upadhyay,Home & Kitchen,2660.08,0,14,0.193,91,0,0,0,0,0.352,0
ORD-15178,Rajata Chopra,Fashion,6534.81,0,3,0.069,228,0,0,0,1,0.56,0
ORD-15179,Vedhika Samra,Electronics,2886.09,1,21,0.156,100,0,0,0,1,0.052,0
ORD-15180,Shivansh Vohra,Beauty,4660.03,1,16,0.152,50,0,0,0,0,0.342,0
ORD-15181,Bina Baria,Fashion,7687.6,1,9,0.739,121,0,0,0,0,0.352,1
ORD-15182,Wyatt Modi,Beauty,3147.91,0,4,0.133,69,0,0,0,0,0.17,0
ORD-15183,Sara Hari,Fitness,7432.44,0,23,0.223,62,0,0,0,0,0.284,0
ORD-15184,Chanchal Khanna,Home & Kitchen,3073.54,1,22,0.178,12,0,0,0,0,0.46,0
ORD-15185,Laban Reddy,Fashion,3206.04,0,6,0.446,210,1,0,0,0,0.332,1
ORD-15186,Simon Kaur,Beauty,2236.4,1,11,0.207,442,0,0,0,1,0.118,0
ORD-15187,Jeet Bera,Electronics,1074.64,1,20,0.141,36,1,0,0,0,0.27,0
ORD-15188,Kamala Seth,Mobiles,3820.22,0,6,0.688,237,2,0,0,0,0.551,1
ORD-15189,Champak Tripathi,Mobiles,15646.5,0,8,0.306,669,0,0,1,0,0.229,1
ORD-15190,Dhruv Mann,Electronics,5646.52,0,10,0.053,607,0,0,0,0,0.551,0
ORD-15191,Qabil Babu,Home & Kitchen,1589.75,1,5,0.479,48,0,0,1,0,0.531,1
ORD-15192,Aadhya Gandhi,Electronics,1529.51,0,27,0.191,62,0,0,0,0,0.277,0
ORD-15193,Osha Prashad,Electronics,7293.51,0,8,0.382,193,0,0,0,0,0.319,1
ORD-15194,Tanmayi Chakraborty,Fashion,2690.34,0,22,0.404,565,0,1,0,0,0.23,1
ORD-15195,Maanav Wason,Home & Kitchen,10926.43,0,10,0.109,16,0,0,0,0,0.215,0
ORD-15196,Leena Kothari,Home & Kitchen,2575.25,0,13,0.173,555,0,0,0,0,0.316,0
ORD-15197,Ganga Chauhan,Electronics,2535.74,0,1,0.277,78,0,0,0,1,0.516,1
ORD-15198,Ansh Tella,Beauty,5605.08,0,14,0.515,34,0,0,0,0,0.693,1
ORD-15199,Robert Gill,Fashion,8864.29,1,20,0.214,194,0,0,0,1,0.61,0
ORD-15200,Hritik Goyal,Fashion,3864.54,0,25,0.103,351,0,0,0,1,0.29,0
ORD-15201,Chaitaly Dhaliwal,Mobiles,1651.31,0,6,0.263,929,0,0,0,1,0.254,0
ORD-15202,Netra Bhakta,Electronics,2812.65,1,9,0.088,610,1,0,1,0,0.435,1
ORD-15203,Arin Solanki,Mobiles,5547.08,1,6,0.532,2,0,0,0,1,0.295,1
ORD-15204,Mitali Dalal,Mobiles,7270.66,0,8,0.126,12,0,1,1,1,0.716,1
ORD-15205,Omisha Balasubramanian,Electronics,2955.19,1,9,0.147,144,0,0,0,0,0.214,0
ORD-15206,Owen Kalita,Home & Kitchen,5277.03,1,5,0.06,1501,0,0,0,0,0.118,1
ORD-15207,Vedant Venkatesh,Fashion,3392.45,1,18,0.171,89,0,0,1,1,0.377,0
ORD-15208,Eshana Pathak,Beauty,2316.04,0,11,0.12,121,0,1,0,1,0.591,1
ORD-15209,Zinal Devi,Electronics,1551.64,1,39,0.433,118,1,0,0,0,0.351,1
ORD-15210,Bhavani Aggarwal,Mobiles,1569.93,0,10,0.604,278,0,0,0,0,0.332,1
ORD-15211,Nikita Dalal,Electronics,2715.96,1,12,0.356,33,2,0,0,0,0.251,0
ORD-15212,Radha Om,Beauty,4341.82,1,7,0.074,212,0,0,0,1,0.128,0
ORD-15213,Manan Ravi,Mobiles,3909.37,0,12,0.357,80,0,0,0,0,0.241,1
ORD-15214,Manan Saraf,Electronics,3629.4,1,10,0.503,259,1,0,0,0,0.475,1
ORD-15215,Girik Raja,Fashion,7491.46,0,7,0.316,54,2,0,0,1,0.27,1
ORD-15216,Hemangini Ray,Fashion,1766.25,1,5,0.38,471,0,0,0,1,0.38,1
ORD-15217,Tarak Aurora,Electronics,7267.06,1,11,0.122,211,0,0,0,0,0.51,1
ORD-15218,Pooja Chaudhari,Mobiles,5556.84,1,11,0.498,60,1,0,1,0,0.437,1
ORD-15219,Ranveer Wadhwa,Fitness,9063.49,0,26,0.03,20,0,0,0,0,0.127,0
ORD-15220,Gayathri Dara,Fashion,1940.9,1,4,0.203,367,1,1,0,0,0.44,1
ORD-15221,Rehaan Loke,Electronics,1136.33,1,12,0.366,12,0,0,1,0,0.237,1
ORD-15222,Manthan Khosla,Beauty,1265.83,0,13,0.261,288,0,0,0,0,0.448,1
ORD-15223,Yashodhara Magar,Electronics,22851.86,1,13,0.597,194,1,1,1,1,0.532,1
ORD-15224,Ayushman Gala,Electronics,4159.75,1,24,0.463,21,1,0,0,0,0.486,0
ORD-15225,Udarsh Agarwal,Fashion,2913.14,0,14,0.378,123,0,0,0,0,0.409,1
ORD-15226,Yoshita Saraf,Home & Kitchen,7278.62,1,17,0.259,75,0,0,0,0,0.088,0
ORD-15227,Lopa Bhatnagar,Mobiles,16646.53,1,20,0.343,148,1,0,1,0,0.278,1
ORD-15228,Jackson Ram,Electronics,7125.42,1,9,0.211,129,0,0,1,1,0.562,1
ORD-15229,Falan Bumb,Fashion,1662.78,0,22,0.177,506,0,0,0,0,0.325,0
ORD-15230,Gaurika Bal,Home & Kitchen,5250.01,1,15,0.046,420,0,1,1,0,0.233,0
ORD-15231,Dominic Prashad,Fashion,2770.69,1,39,0.341,59,1,0,0,1,0.124,1
ORD-15232,Arya Buch,Electronics,8380.31,1,15,0.165,4,1,0,0,0,0.338,1
ORD-15233,Elijah Nagy,Electronics,13177.71,1,21,0.667,329,0,0,0,0,0.515,1
ORD-15234,Sudiksha Reddy,Mobiles,1940.66,1,12,0.531,28,0,0,0,1,0.334,1
ORD-15235,Rohan Savant,Fashion,8136.55,1,6,0.47,1,0,0,0,1,0.225,0
ORD-15236,Maanas Bedi,Electronics,878.79,0,8,0.227,87,0,0,1,0,0.291,0
ORD-15237,Thomas Mammen,Home & Kitchen,2491.89,0,12,0.198,290,0,0,0,0,0.066,0
ORD-15238,Anay Tandon,Mobiles,4155.48,0,26,0.235,135,0,0,0,0,0.143,0
ORD-15239,Saanvi Manda,Fitness,2102.39,1,11,0.2,412,0,0,0,0,0.248,1
ORD-15240,Nicholas Bhardwaj,Home & Kitchen,5468.72,0,10,0.235,147,0,0,0,0,0.315,1
ORD-15241,Logan Rau,Beauty,4232.54,1,15,0.097,812,0,1,0,0,0.241,0
ORD-15242,Kalpit Devan,Electronics,2856.88,1,17,0.263,47,0,0,0,0,0.186,1
ORD-15243,Anirudh Chanda,Home & Kitchen,7956.79,0,12,0.141,44,1,0,0,1,0.289,0
ORD-15244,Urvi Rajagopalan,Beauty,5715.89,0,16,0.32,52,0,1,0,0,0.148,0
ORD-15245,Naveen Bhavsar,Mobiles,1466.87,0,21,0.333,241,0,0,0,0,0.336,1
ORD-15246,Arin Ranganathan,Mobiles,16134.98,1,16,0.515,524,0,0,0,0,0.174,0
ORD-15247,Ekalinga Hayer,Electronics,6380.63,1,10,0.539,64,1,0,1,0,0.266,1
ORD-15248,Samaksh Setty,Fashion,12699.41,0,10,0.216,299,0,0,0,0,0.332,0
ORD-15249,Gaurav Deo,Fashion,2802.08,0,9,0.267,45,1,0,0,0,0.265,0
ORD-15250,Ishita Garg,Beauty,7289.73,1,9,0.343,311,0,0,0,0,0.23,0
ORD-15251,Hemani Rattan,Electronics,9984.05,0,20,0.349,795,0,0,0,0,0.32,0
ORD-15252,Unni Buch,Electronics,3749.93,1,8,0.389,136,0,0,0,1,0.474,1
ORD-15253,Advaith Jayaraman,Electronics,11797.33,1,13,0.201,406,1,0,0,0,0.259,1
ORD-15254,Harsh Brar,Fashion,4180.62,0,20,0.267,547,0,0,0,0,0.266,0
ORD-15255,Aadi Raghavan,Mobiles,4073.29,0,17,0.256,387,1,1,0,0,0.121,0
ORD-15256,Theodore Sami,Fitness,17633.11,0,5,0.152,56,1,0,0,0,0.251,0
ORD-15257,Yochana Nadkarni,Beauty,12063.81,0,13,0.257,418,0,0,1,0,0.178,1
ORD-15258,Unni Tandon,Fashion,3025.66,0,10,0.287,11,0,0,0,0,0.622,0
ORD-15259,Krisha Dara,Beauty,5556.22,1,14,0.015,131,0,0,0,0,0.161,0
ORD-15260,Tejas Sem,Fashion,6243.77,1,11,0.154,99,0,0,0,0,0.193,0
ORD-15261,Chaman Mohanty,Beauty,8508.8,0,15,0.087,50,0,0,0,0,0.409,1
ORD-15262,Chandran Ganguly,Fashion,1994.17,0,29,0.101,100,0,0,0,0,0.634,0
ORD-15263,Champak Dhaliwal,Fitness,5274.51,1,14,0.181,148,1,0,1,1,0.375,0
ORD-15264,Chaitaly Uppal,Fashion,8881.1,0,14,0.19,22,0,0,0,0,0.241,0
ORD-15265,Girindra Sankar,Mobiles,4307.9,0,8,0.264,215,0,0,0,0,0.234,0
ORD-15266,Bhavani Bera,Fitness,4435.5,1,24,0.148,169,0,0,0,0,0.311,1
ORD-15267,Siya Jayaraman,Electronics,1496.11,1,12,0.378,8,0,1,0,0,0.575,1
ORD-15268,Harsh Rao,Fashion,4084.4,0,11,0.195,251,0,0,0,1,0.407,1
ORD-15269,Hritik Dhar,Fashion,8103.35,0,18,0.269,109,0,0,0,0,0.243,0
